"Location","Year","Month","Day","Hour","Solar_Elevation"
"Solar Array",2010,3,28,19,20.4721452150807
"Solar Array",2010,3,28,20,9.81260706458552
"Solar Array",2010,3,28,21,-1.02325332249337
"Solar Array",2010,3,28,22,-11.6686514559983
"Solar Array",2010,3,28,23,-21.7260555252292
"Solar Array",2010,3,28,24,-30.6738701765568
"Solar Array",2010,3,29,1,-37.7806518479134
"Solar Array",2010,3,29,2,-42.1163450506832
"Solar Array",2010,3,29,3,-42.8576342332847
"Solar Array",2010,3,29,4,-39.8366000328978
"Solar Array",2010,3,29,5,-33.6824005183756
"Solar Array",2010,3,29,6,-25.3404930650048
"Solar Array",2010,3,29,7,-15.6310942932144
"Solar Array",2010,3,29,8,-5.14770230067042
"Solar Array",2010,3,29,9,5.67699782812178
"Solar Array",2010,3,29,10,16.4776292513055
"Solar Array",2010,3,29,11,26.8629868607645
"Solar Array",2010,3,29,12,36.3074831421194
"Solar Array",2010,3,29,13,44.0170702489908
"Solar Array",2010,3,29,14,48.8622776875033
"Solar Array",2010,3,29,15,49.7236133797444
"Solar Array",2010,3,29,16,46.3551994908809
"Solar Array",2010,3,29,17,39.6367202181539
"Solar Array",2010,3,29,18,30.77374333928
"Solar Array",2010,3,29,19,20.698484175759
"Solar Array",2010,3,29,20,10.0274609693008
"Solar Array",2010,3,29,21,-0.807935062978373
"Solar Array",2010,3,29,22,-11.4414643141463
"Solar Array",2010,3,29,23,-21.4754408467385
"Solar Array",2010,3,29,24,-30.3884279372497
"Solar Array",2010,3,30,1,-37.4520981107746
"Solar Array",2010,3,30,2,-41.7464533803435
"Solar Array",2010,3,30,3,-42.4638016401076
"Solar Array",2010,3,30,4,-39.4436905246307
"Solar Array",2010,3,30,5,-33.3069119068767
"Solar Array",2010,3,30,6,-24.9862917711088
"Solar Array",2010,3,30,7,-15.2945023907775
"Solar Array",2010,3,30,8,-4.82214063182353
"Solar Array",2010,3,30,9,5.99902116958403
"Solar Array",2010,3,30,10,16.8040465990282
"Solar Array",2010,3,30,11,27.2020612199837
"Solar Array",2010,3,30,12,36.6668627105775
"Solar Array",2010,3,30,13,44.3998329319333
"Solar Array",2010,3,30,14,49.2580241990162
"Solar Array",2010,3,30,15,50.1038155788185
"Solar Array",2010,3,30,16,46.6922192481446
"Solar Array",2010,3,30,17,39.9248013347658
"Solar Array",2010,3,30,18,31.0232022041466
"Solar Array",2010,3,30,19,20.9235569227819
"Solar Array",2010,3,30,20,10.2414405467583
"Solar Array",2010,3,30,21,-0.593124052159439
"Solar Array",2010,3,30,22,-11.2144788521965
"Solar Array",2010,3,30,23,-21.2248315417837
"Solar Array",2010,3,30,24,-30.1029829589901
"Solar Array",2010,3,31,1,-37.1238092065266
"Solar Array",2010,3,31,2,-41.3773214623731
"Solar Array",2010,3,31,3,-42.0711219469521
"Solar Array",2010,3,31,4,-39.0519636314157
"Solar Array",2010,3,31,5,-32.9324412499503
"Solar Array",2010,3,31,6,-24.6329952522531
"Solar Array",2010,3,31,7,-14.9588258915473
"Solar Array",2010,3,31,8,-4.49760470004195
"Solar Array",2010,3,31,9,6.31985058896181
"Solar Array",2010,3,31,10,17.129086231381
"Solar Array",2010,3,31,11,27.5396105071763
"Solar Array",2010,3,31,12,37.0246798630786
"Solar Array",2010,3,31,13,44.7811657471508
"Solar Array",2010,3,31,14,49.6525106242537
"Solar Array",2010,3,31,15,50.4826017990795
"Solar Array",2010,3,31,16,47.0274571507829
"Solar Array",2010,3,31,17,40.2110080414959
"Solar Array",2010,3,31,18,31.2710123172941
"Solar Array",2010,3,31,19,21.1473509929876
"Solar Array",2010,3,31,20,10.4545365422984
"Solar Array",2010,3,31,21,-0.37883293710216
"Solar Array",2010,3,31,22,-10.987716962854
"Solar Array",2010,3,31,23,-20.9742643566395
"Solar Array",2010,3,31,24,-29.8175914389301
"Solar Array",2010,4,1,1,-36.795861534
"Solar Array",2010,4,1,2,-41.0090411859525
"Solar Array",2010,4,1,3,-41.6796997584691
"Solar Array",2010,4,1,4,-38.6615388619716
"Solar Array",2010,4,1,5,-32.5591197441531
"Solar Array",2010,4,1,6,-24.2807392972132
"Solar Array",2010,4,1,7,-14.6242004953614
"Solar Array",2010,4,1,8,-4.17422858895833
"Solar Array",2010,4,1,9,6.63935328595544
"Solar Array",2010,4,1,10,17.4526154717558
"Solar Array",2010,4,1,11,27.875501100008
"Solar Array",2010,4,1,12,37.3808008591321
"Solar Array",2010,4,1,13,45.1609408648306
"Solar Array",2010,4,1,14,50.045625346737
"Solar Array",2010,4,1,15,50.8598802177724
"Solar Array",2010,4,1,16,47.3608439573686
"Solar Array",2010,4,1,17,40.4952973477656
"Solar Array",2010,4,1,18,31.5171510496587
"Solar Array",2010,4,1,19,21.3698545642616
"Solar Array",2010,4,1,20,10.6667397431697
"Solar Array",2010,4,1,21,-0.165074862038821
"Solar Array",2010,4,1,22,-10.7612014796031
"Solar Array",2010,4,1,23,-20.7237772665146
"Solar Array",2010,4,1,24,-29.5323108274607
"Solar Array",2010,4,2,1,-36.4683324255131
"Solar Array",2010,4,2,2,-40.6417048414934
"Solar Array",2010,4,2,3,-41.2896395020679
"Solar Array",2010,4,2,4,-38.2725349774282
"Solar Array",2010,4,2,5,-32.1870775331107
"Solar Array",2010,4,2,6,-23.9296585985823
"Solar Array",2010,4,2,7,-14.2907608353637
"Solar Array",2010,4,2,8,-3.85214532656734
"Solar Array",2010,4,2,9,6.95739752219849
"Solar Array",2010,4,2,10,17.7745026863276
"Solar Array",2010,4,2,11,28.2096003075415
"Solar Array",2010,4,2,12,37.7350926276416
"Solar Array",2010,4,2,13,45.5390308195333
"Solar Array",2010,4,2,14,50.4372571749228
"Solar Array",2010,4,2,15,51.2355599178601
"Solar Array",2010,4,2,16,47.6923118717256
"Solar Array",2010,4,2,17,40.7776278375955
"Solar Array",2010,4,2,18,31.7615969579794
"Solar Array",2010,4,2,19,21.5910564045598
"Solar Array",2010,4,2,20,10.8780409285279
"Solar Array",2010,4,2,21,0.0481364897676571
"Solar Array",2010,4,2,22,-10.5349562047092
"Solar Array",2010,4,2,23,-20.4734094846393
"Solar Array",2010,4,2,24,-29.2471998168774
"Solar Array",2010,4,3,1,-36.1413001235864
"Solar Array",2010,4,3,2,-40.2754051012534
"Solar Array",2010,4,3,3,-40.9010454208367
"Solar Array",2010,4,3,4,-37.8850699917707
"Solar Array",2010,4,3,5,-31.8164436989809
"Solar Array",2010,4,3,6,-23.5798867282753
"Solar Array",2010,4,3,7,-13.9586404410497
"Solar Array",2010,4,3,8,-3.53148684035962
"Solar Array",2010,4,3,9,7.27385267133018
"Solar Array",2010,4,3,10,18.0946173375816
"Solar Array",2010,4,3,11,28.5417764238891
"Solar Array",2010,4,3,12,38.0874228112347
"Solar Array",2010,4,3,13,45.9153085294313
"Solar Array",2010,4,3,14,50.8272953388775
"Solar Array",2010,4,3,15,51.6095508874867
"Solar Array",2010,4,3,16,48.0217945437286
"Solar Array",2010,4,3,17,41.0579596488223
"Solar Array",2010,4,3,18,32.0043297418957
"Solar Array",2010,4,3,19,21.8109458201595
"Solar Array",2010,4,3,20,11.0884308195437
"Solar Array",2010,4,3,21,0.26078685498112
"Solar Array",2010,4,3,22,-10.3090059358796
"Solar Array",2010,4,3,23,-20.223201469792
"Solar Array",2010,4,3,24,-28.962318328743
"Solar Array",2010,4,4,1,-35.8148437569408
"Solar Array",2010,4,4,2,-39.910234999356
"Solar Array",2010,4,4,3,-40.5140215654257
"Solar Array",2010,4,4,4,-37.4992611711664
"Solar Array",2010,4,4,5,-31.4473462535053
"Solar Array",2010,4,4,6,-23.2315561131921
"Solar Array",2010,4,4,7,-13.6279717015599
"Solar Array",2010,4,4,8,-3.21238391249975
"Solar Array",2010,4,4,9,7.5885892693702
"Solar Array",2010,4,4,10,18.4128300386341
"Solar Array",2010,4,4,11,28.8718987833011
"Solar Array",2010,4,4,12,38.4376598125952
"Solar Array",2010,4,4,13,46.2896473170781
"Solar Array",2010,4,4,14,51.215629486824
"Solar Array",2010,4,4,15,51.9817640185881
"Solar Array",2010,4,4,16,48.3492270685508
"Solar Array",2010,4,4,17,41.336254450091
"Solar Array",2010,4,4,18,32.2453301993036
"Solar Array",2010,4,4,19,22.0295126031234
"Solar Array",2010,4,4,20,11.2979000296029
"Solar Array",2010,4,4,21,0.472861349939208
"Solar Array",2010,4,4,22,-10.0833764916346
"Solar Array",2010,4,4,23,-19.9731949323383
"Solar Array",2010,4,4,24,-28.6777275000344
"Solar Array",2010,4,5,1,-35.4890433158306
"Solar Array",2010,4,5,2,-39.5462879112352
"Solar Array",2010,4,5,3,-40.1286717848696
"Solar Array",2010,4,5,4,-37.1152250320975
"Solar Array",2010,4,5,5,-31.079912128503
"Solar Array",2010,4,5,6,-22.8847980108658
"Solar Array",2010,4,5,7,-13.2988858290527
"Solar Array",2010,4,5,8,-2.89496613490452
"Solar Array",2010,4,5,9,7.90147906553064
"Solar Array",2010,4,5,10,18.7290126084665
"Solar Array",2010,4,5,11,29.1998378168239
"Solar Array",2010,4,5,12,38.7856728429745
"Solar Array",2010,4,5,13,46.6619209319165
"Solar Array",2010,4,5,14,51.6021496816756
"Solar Array",2010,4,5,15,52.3521111046312
"Solar Array",2010,4,5,16,48.6745459842689
"Solar Array",2010,4,5,17,41.6124754155403
"Solar Array",2010,4,5,18,32.4845801799366
"Solar Array",2010,4,5,19,22.2467469779632
"Solar Array",2010,4,5,20,11.5064390145801
"Solar Array",2010,4,5,21,0.6843444311599
"Solar Array",2010,4,5,22,-9.85809473543829
"Solar Array",2010,4,5,23,-19.7234328388527
"Solar Array",2010,4,5,24,-28.3934896681509
"Solar Array",2010,4,6,1,-35.1639796267657
"Solar Array",2010,4,6,2,-39.1836575325049
"Solar Array",2010,4,6,3,-39.7450997163359
"Solar Array",2010,4,6,4,-36.7330773382373
"Solar Array",2010,4,6,5,-30.7142671656687
"Solar Array",2010,4,6,6,-22.539742484936
"Solar Array",2010,4,6,7,-12.9715128220095
"Solar Array",2010,4,6,8,-2.57936186408192
"Solar Array",2010,4,6,9,8.21239507358302
"Solar Array",2010,4,6,10,19.0430381281847
"Solar Array",2010,4,6,11,29.5254651106491
"Solar Array",2010,4,6,12,39.1313319730485
"Solar Array",2010,4,6,13,47.0320035747391
"Solar Array",2010,4,6,14,51.9867463976557
"Solar Array",2010,4,6,15,52.7205048374609
"Solar Array",2010,4,6,16,48.9976892677221
"Solar Array",2010,4,6,17,41.8865871971043
"Solar Array",2010,4,6,18,32.7220625371513
"Solar Array",2010,4,6,19,22.4626395474997
"Solar Array",2010,4,6,20,11.7140380231779
"Solar Array",2010,4,6,21,0.895219856584873
"Solar Array",2010,4,6,22,-9.63318859862717
"Solar Array",2010,4,6,23,-19.4739594153861
"Solar Array",2010,4,6,24,-28.109668354853
"Solar Array",2010,4,7,1,-34.8397343266634
"Solar Array",2010,4,7,2,-38.822437857261
"Solar Array",2010,4,7,3,-39.3634087737811
"Solar Array",2010,4,7,4,-36.3529330960113
"Solar Array",2010,4,7,5,-30.3505361055572
"Solar Array",2010,4,7,6,-22.1965183802946
"Solar Array",2010,4,7,7,-12.6459814283236
"Solar Array",2010,4,7,8,-2.26569817561185
"Solar Array",2010,4,7,9,8.52121162388417
"Solar Array",2010,4,7,10,19.3547809984002
"Solar Array",2010,4,7,11,29.8486534662615
"Solar Array",2010,4,7,12,39.4745081862863
"Solar Array",2010,4,7,13,47.3997699243069
"Solar Array",2010,4,7,14,52.3693105171103
"Solar Array",2010,4,7,15,53.086858803224
"Solar Array",2010,4,7,16,49.3185963285234
"Solar Array",2010,4,7,17,42.1585558943565
"Solar Array",2010,4,7,18,32.957761077897
"Solar Array",2010,4,7,19,22.6771812379175
"Solar Array",2010,4,7,20,11.9206870473264
"Solar Array",2010,4,7,21,1.10547064754223
"Solar Array",2010,4,7,22,-9.40868710217737
"Solar Array",2010,4,7,23,-19.2248201494336
"Solar Array",2010,4,7,24,-27.8263282491961
"Solar Array",2010,4,8,1,-34.5163898364644
"Solar Array",2010,4,8,2,-38.4627231558097
"Solar Array",2010,4,8,3,-38.9837021354994
"Solar Array",2010,4,8,4,-35.9749065487877
"Solar Array",2010,4,8,5,-29.9888425756422
"Solar Array",2010,4,8,6,-21.8552532977743
"Solar Array",2010,4,8,7,-12.3224191080495
"Solar Array",2010,4,8,8,-1.95410081815254
"Solar Array",2010,4,8,9,8.82780441616009
"Solar Array",2010,4,8,10,19.6641169978152
"Solar Array",2010,4,8,11,30.1692769624753
"Solar Array",2010,4,8,12,39.8150734349691
"Solar Array",2010,4,8,13,47.7650951663312
"Solar Array",2010,4,8,14,52.7497333276314
"Solar Array",2010,4,8,15,53.4510874773486
"Solar Array",2010,4,8,16,49.6372080011241
"Solar Array",2010,4,8,17,42.4283490218311
"Solar Array",2010,4,8,18,33.1916605108631
"Solar Array",2010,4,8,19,22.8903632430257
"Solar Array",2010,4,8,20,12.1263757726482
"Solar Array",2010,4,8,21,1.31507905141927
"Solar Array",2010,4,8,22,-9.18462037733367
"Solar Array",2010,4,8,23,-18.9760617906515
"Solar Array",2010,4,8,24,-27.5435351895128
"Solar Array",2010,4,9,1,-34.1940293342413
"Solar Array",2010,4,9,2,-38.1046079518214
"Solar Array",2010,4,9,3,-38.6060827305429
"Solar Array",2010,4,9,4,-35.5991111696551
"Solar Array",2010,4,9,5,-29.629309077348
"Solar Array",2010,4,9,6,-21.5160735682506
"Solar Array",2010,4,9,7,-12.0009519956952
"Solar Array",2010,4,9,8,-1.64469416687997
"Solar Array",2010,4,9,9,9.13205057312079
"Solar Array",2010,4,9,10,19.9709233430786
"Solar Array",2010,4,9,11,30.4872110194393
"Solar Array",2010,4,9,12,40.1529006989965
"Solar Array",2010,4,9,13,48.1278550250258
"Solar Array",2010,4,9,14,53.1279065195965
"Solar Array",2010,4,9,15,53.813106218537
"Solar Array",2010,4,9,16,49.9534665348264
"Solar Array",2010,4,9,17,42.6959354737628
"Solar Array",2010,4,9,18,33.4237463928024
"Solar Array",2010,4,9,19,23.1021769677372
"Solar Array",2010,4,9,20,12.3310935289966
"Solar Array",2010,4,9,21,1.52402650503969
"Solar Array",2010,4,9,22,-8.96101968512613
"Solar Array",2010,4,9,23,-18.7277323503655
"Solar Array",2010,4,9,24,-27.2613561444868
"Solar Array",2010,4,10,1,-33.8727367278177
"Solar Array",2010,4,10,2,-37.7481869988965
"Solar Array",2010,4,10,3,-38.2306532240054
"Solar Array",2010,4,10,4,-35.2256596527457
"Solar Array",2010,4,10,5,-29.2720569719671
"Solar Array",2010,4,10,6,-21.179104226053
"Solar Array",2010,4,10,7,-11.6817048619561
"Solar Array",2010,4,10,8,-1.33760117627341
"Solar Array",2010,4,10,9,9.43382869497557
"Solar Array",2010,4,10,10,20.275078749963
"Solar Array",2010,4,10,11,30.8023324646643
"Solar Array",2010,4,10,12,40.4878640475938
"Solar Array",2010,4,10,13,48.4879257974247
"Solar Array",2010,4,10,14,53.5037221842439
"Solar Array",2010,4,10,15,54.1728312617523
"Solar Array",2010,4,10,16,50.2673155816474
"Solar Array",2010,4,10,17,42.961285486193
"Solar Array",2010,4,10,18,33.6540050730407
"Solar Array",2010,4,10,19,23.3126139707966
"Solar Array",2010,4,10,20,12.534829241088
"Solar Array",2010,4,10,21,1.73229359875229
"Solar Array",2010,4,10,22,-8.737917434788
"Solar Array",2010,4,10,23,-18.4798810999032
"Solar Array",2010,4,10,24,-26.9798591933624
"Solar Array",2010,4,11,1,-33.5525966269137
"Solar Array",2010,4,11,2,-37.3935552565327
"Solar Array",2010,4,11,3,-37.8575160011455
"Solar Array",2010,4,11,4,-34.8546639030692
"Solar Array",2010,4,11,5,-28.9172064653936
"Solar Array",2010,4,11,6,-20.8444689815899
"Solar Array",2010,4,11,7,-11.364801074802
"Solar Array",2010,4,11,8,-1.03294333217835
"Solar Array",2010,4,11,9,9.73301891489255
"Solar Array",2010,4,11,10,20.5764634958975
"Solar Array",2010,4,11,11,31.1145196011127
"Solar Array",2010,4,11,12,40.8198387040193
"Solar Array",2010,4,11,13,48.8451843906608
"Solar Array",2010,4,11,14,53.8770728124024
"Solar Array",2010,4,11,15,54.5301797101556
"Solar Array",2010,4,11,16,50.578700181934
"Solar Array",2010,4,11,17,43.2243705964026
"Solar Array",2010,4,11,18,33.8824236361914
"Solar Array",2010,4,11,19,23.521665906785
"Solar Array",2010,4,11,20,12.7375713792535
"Solar Array",2010,4,11,21,1.93986004124062
"Solar Array",2010,4,11,22,-8.51534720107951
"Solar Array",2010,4,11,23,-18.2325585677752
"Solar Array",2010,4,11,24,-26.6991135053123
"Solar Array",2010,4,12,1,-33.2336943148216
"Solar Array",2010,4,12,2,-37.0408078654817
"Solar Array",2010,4,12,3,-37.4867731503448
"Solar Array",2010,4,12,4,-34.486235024834
"Solar Array",2010,4,12,5,-28.5648765915998
"Solar Array",2010,4,12,6,-20.5122901931018
"Solar Array",2010,4,12,7,-11.0503625598463
"Solar Array",2010,4,12,8,-0.730840603097263
"Solar Array",2010,4,12,9,10.0295029554385
"Solar Array",2010,4,12,10,20.8749594838694
"Solar Array",2010,4,12,11,31.4236522773709
"Solar Array",2010,4,12,12,41.1487011133558
"Solar Array",2010,4,12,13,49.1995083623929
"Solar Array",2010,4,12,14,54.247851293996
"Solar Array",2010,4,12,15,54.8850695259646
"Solar Array",2010,4,12,16,50.8875667476353
"Solar Array",2010,4,12,17,43.4851635996413
"Solar Array",2010,4,12,18,34.1089898431063
"Solar Array",2010,4,12,19,23.7293244674489
"Solar Array",2010,4,12,20,12.9393079103454
"Solar Array",2010,4,12,21,2.146704625075
"Solar Array",2010,4,12,22,-8.29334374052108
"Solar Array",2010,4,12,23,-17.9858165357281
"Solar Array",2010,4,12,24,-26.4191893179959
"Solar Array",2010,4,13,1,-32.9161157196166
"Solar Array",2010,4,13,2,-36.6900401224748
"Solar Array",2010,4,13,3,-37.1185264448842
"Solar Array",2010,4,13,4,-34.1204833082354
"Solar Array",2010,4,13,5,-28.2151851948101
"Solar Array",2010,4,13,6,-20.1826888374826
"Solar Array",2010,4,13,7,-10.7385097599379
"Solar Array",2010,4,13,8,-0.431411390664181
"Solar Array",2010,4,13,9,10.3231641860121
"Solar Array",2010,4,13,10,21.1704503076922
"Solar Array",2010,4,13,11,31.7296119599
"Solar Array",2010,4,13,12,41.4743290134375
"Solar Array",2010,4,13,13,49.5507759645565
"Solar Array",2010,4,13,14,54.6159509184534
"Solar Array",2010,4,13,15,55.2374195201977
"Solar Array",2010,4,13,16,51.1938630431414
"Solar Array",2010,4,13,17,43.7436385031314
"Solar Array",2010,4,13,18,34.333692070102
"Solar Array",2010,4,13,19,23.9355813224056
"Solar Array",2010,4,13,20,13.1400262488442
"Solar Array",2010,4,13,21,2.35280519303561
"Solar Array",2010,4,13,22,-8.0719430065235
"Solar Array",2010,4,13,23,-17.7397080336741
"Solar Array",2010,4,13,24,-26.1401579153123
"Solar Array",2010,4,14,1,-32.5999473848952
"Solar Array",2010,4,14,2,-36.3413474543014
"Solar Array",2010,4,14,3,-36.7528773235293
"Solar Array",2010,4,14,4,-33.7575182146964
"Solar Array",2010,4,14,5,-27.8682489103324
"Solar Array",2010,4,14,6,-19.8557844801082
"Solar Array",2010,4,14,7,-10.4293615939317
"Solar Array",2010,4,14,8,-0.134772479283441
"Solar Array",2010,4,14,9,10.6138876812709
"Solar Array",2010,4,14,10,21.4628213186188
"Solar Array",2010,4,14,11,32.0322818073428
"Solar Array",2010,4,14,12,41.7966015089613
"Solar Array",2010,4,14,13,49.8988661906141
"Solar Array",2010,4,14,14,54.9812653761478
"Solar Array",2010,4,14,15,55.5871493412729
"Solar Array",2010,4,14,16,51.4975381636055
"Solar Array",2010,4,14,17,43.99977047734
"Solar Array",2010,4,14,18,34.5565192465174
"Solar Array",2010,4,14,19,24.1404280592862
"Solar Array",2010,4,14,20,13.339713208215
"Solar Array",2010,4,14,21,2.55813860524118
"Solar Array",2010,4,14,22,-7.85118216340132
"Solar Array",2010,4,14,23,-17.4942873335056
"Solar Array",2010,4,14,24,-25.8620916043657
"Solar Array",2010,4,15,1,-32.2852764400336
"Solar Array",2010,4,15,2,-35.9948253912217
"Solar Array",2010,4,15,3,-36.3899268699233
"Solar Array",2010,4,15,4,-33.3974483605558
"Solar Array",2010,4,15,5,-27.5241831440117
"Solar Array",2010,4,15,6,-19.5316952436379
"Solar Array",2010,4,15,7,-10.1230354146099
"Solar Array",2010,4,15,8,0.158961015072222
"Solar Array",2010,4,15,9,10.9015602805313
"Solar Array",2010,4,15,10,21.7519596932576
"Solar Array",2010,4,15,11,32.3315467468403
"Solar Array",2010,4,15,12,42.1153991487879
"Solar Array",2010,4,15,13,50.2436588264585
"Solar Array",2010,4,15,14,55.3436887610051
"Solar Array",2010,4,15,15,55.9341794624305
"Solar Array",2010,4,15,16,51.7985425106687
"Solar Array",2010,4,15,17,44.2535358045236
"Solar Array",2010,4,15,18,34.7774607906644
"Solar Array",2010,4,15,19,24.3438561233911
"Solar Array",2010,4,15,20,13.5383549525795
"Solar Array",2010,4,15,21,2.76268070712864
"Solar Array",2010,4,15,22,-7.63109959924725
