Time,Date,Hour,KWH,Source
2011-09-20 09:00:00,2011-09-20,9,57656.42,Solar
2011-09-20 10:00:00,2011-09-20,10,107515.02,Solar
2011-09-20 11:00:00,2011-09-20,11,149170.24,Solar
2011-09-20 12:00:00,2011-09-20,12,170274.54,Solar
2011-09-20 13:00:00,2011-09-20,13,133755.34,Solar
2011-09-20 14:00:00,2011-09-20,14,124731.6,Solar
2011-09-20 15:00:00,2011-09-20,15,100873.44,Solar
2011-09-20 16:00:00,2011-09-20,16,123612.48,Solar
2011-09-20 17:00:00,2011-09-20,17,74794.64,Solar
2011-09-20 18:00:00,2011-09-20,18,42463.1,Solar
2011-09-20 19:00:00,2011-09-20,19,5751.02,Solar
2011-09-21 08:00:00,2011-09-21,8,8656.54,Solar
2011-09-21 09:00:00,2011-09-21,9,47382.92,Solar
2011-09-21 10:00:00,2011-09-21,10,86058.22,Solar
2011-09-21 11:00:00,2011-09-21,11,81575.24,Solar
2011-09-21 12:00:00,2011-09-21,12,121837.86,Solar
2011-09-21 13:00:00,2011-09-21,13,66084.52,Solar
2011-09-21 14:00:00,2011-09-21,14,103387.68,Solar
2011-09-21 15:00:00,2011-09-21,15,72753.82,Solar
2011-09-21 16:00:00,2011-09-21,16,69459.82,Solar
2011-09-21 17:00:00,2011-09-21,17,75725.04,Solar
2011-09-21 18:00:00,2011-09-21,18,40428.68,Solar
2011-09-21 19:00:00,2011-09-21,19,5720.3886001,Solar
2011-09-22 09:00:00,2011-09-22,9,53337.76,Solar
2011-09-22 10:00:00,2011-09-22,10,64603.86,Solar
2011-09-22 11:00:00,2011-09-22,11,56946.1,Solar
2011-09-22 12:00:00,2011-09-22,12,112863.4,Solar
2011-09-22 13:00:00,2011-09-22,13,108654.48,Solar
2011-09-22 14:00:00,2011-09-22,14,78248.06,Solar
2011-09-22 15:00:00,2011-09-22,15,119876.92,Solar
2011-09-22 16:00:00,2011-09-22,16,81508.42,Solar
2011-09-22 17:00:00,2011-09-22,17,42707.56,Solar
2011-09-22 18:00:00,2011-09-22,18,15511.24,Solar
2011-09-23 08:00:00,2011-09-23,8,5220.0586920000005,Solar
2011-09-23 09:00:00,2011-09-23,9,18128.6,Solar
2011-09-23 10:00:00,2011-09-23,10,33236.24,Solar
2011-09-23 11:00:00,2011-09-23,11,44666.56,Solar
2011-09-23 12:00:00,2011-09-23,12,85341.48,Solar
2011-09-23 13:00:00,2011-09-23,13,57995.18,Solar
2011-09-23 14:00:00,2011-09-23,14,27994.3,Solar
2011-09-23 15:00:00,2011-09-23,15,28396.98,Solar
2011-09-23 16:00:00,2011-09-23,16,21465.18,Solar
2011-09-23 17:00:00,2011-09-23,17,13733.98,Solar
2011-09-23 18:00:00,2011-09-23,18,13403.12,Solar
2011-09-23 19:00:00,2011-09-23,19,2421.3047754,Solar
2011-09-24 08:00:00,2011-09-24,8,15960.68,Solar
2011-09-24 09:00:00,2011-09-24,9,63509.96,Solar
2011-09-24 10:00:00,2011-09-24,10,103149.22,Solar
2011-09-24 11:00:00,2011-09-24,11,135136.04,Solar
2011-09-24 12:00:00,2011-09-24,12,153350.78,Solar
2011-09-24 13:00:00,2011-09-24,13,171567.04,Solar
2011-09-24 14:00:00,2011-09-24,14,165067.94,Solar
2011-09-24 15:00:00,2011-09-24,15,135566.44,Solar
2011-09-24 16:00:00,2011-09-24,16,39948.82,Solar
2011-09-24 17:00:00,2011-09-24,17,29260.38,Solar
2011-09-24 18:00:00,2011-09-24,18,5750.56,Solar
2011-09-25 08:00:00,2011-09-25,8,8330.06,Solar
2011-09-25 09:00:00,2011-09-25,9,51791.84,Solar
2011-09-25 10:00:00,2011-09-25,10,52525.94,Solar
2011-09-25 11:00:00,2011-09-25,11,28232.16,Solar
2011-09-25 12:00:00,2011-09-25,12,34651.16,Solar
2011-09-25 13:00:00,2011-09-25,13,53399.82,Solar
2011-09-25 14:00:00,2011-09-25,14,115001.98,Solar
2011-09-25 15:00:00,2011-09-25,15,154326.7,Solar
2011-09-25 16:00:00,2011-09-25,16,110882.52,Solar
2011-09-25 17:00:00,2011-09-25,17,37674.62,Solar
2011-09-25 18:00:00,2011-09-25,18,17579.02,Solar
2011-09-26 09:00:00,2011-09-26,9,4567.36,Solar
2011-09-26 10:00:00,2011-09-26,10,10423.2,Solar
2011-09-26 11:00:00,2011-09-26,11,22285.18,Solar
2011-09-26 12:00:00,2011-09-26,12,39300.1,Solar
2011-09-26 13:00:00,2011-09-26,13,15322.9,Solar
2011-09-26 14:00:00,2011-09-26,14,28002.34,Solar
2011-09-26 15:00:00,2011-09-26,15,34309.04,Solar
2011-09-26 16:00:00,2011-09-26,16,81219.96,Solar
2011-09-26 17:00:00,2011-09-26,17,11118.34,Solar
2011-09-26 18:00:00,2011-09-26,18,22017.08,Solar
2011-09-27 08:00:00,2011-09-27,8,12092.5,Solar
2011-09-27 09:00:00,2011-09-27,9,23757.6,Solar
2011-09-27 10:00:00,2011-09-27,10,36755.44,Solar
2011-09-27 11:00:00,2011-09-27,11,122537.26,Solar
2011-09-27 12:00:00,2011-09-27,12,142130.34,Solar
2011-09-27 13:00:00,2011-09-27,13,172245.22,Solar
2011-09-27 14:00:00,2011-09-27,14,172999.24,Solar
2011-09-27 15:00:00,2011-09-27,15,60817.32,Solar
2011-09-27 16:00:00,2011-09-27,16,75235.3,Solar
2011-09-27 17:00:00,2011-09-27,17,26964.84,Solar
2011-09-27 18:00:00,2011-09-27,18,10144.78,Solar
2011-09-28 08:00:00,2011-09-28,8,6490.0978963,Solar
2011-09-28 09:00:00,2011-09-28,9,22505.9,Solar
2011-09-28 10:00:00,2011-09-28,10,43394.3,Solar
2011-09-28 11:00:00,2011-09-28,11,56890.02,Solar
2011-09-28 12:00:00,2011-09-28,12,41975.78,Solar
2011-09-28 13:00:00,2011-09-28,13,35610.66,Solar
2011-09-28 14:00:00,2011-09-28,14,74906.56,Solar
2011-09-28 15:00:00,2011-09-28,15,86469.42,Solar
2011-09-28 16:00:00,2011-09-28,16,21557.04,Solar
2011-09-28 17:00:00,2011-09-28,17,42120.74,Solar
2011-09-28 18:00:00,2011-09-28,18,19508.44,Solar
2011-09-29 09:00:00,2011-09-29,9,20444.38,Solar
2011-09-29 10:00:00,2011-09-29,10,55734.8,Solar
2011-09-29 11:00:00,2011-09-29,11,71877.52,Solar
2011-09-29 12:00:00,2011-09-29,12,49563.16,Solar
2011-09-29 13:00:00,2011-09-29,13,44715.2,Solar
2011-09-29 14:00:00,2011-09-29,14,48873.12,Solar
2011-09-29 15:00:00,2011-09-29,15,18935.76,Solar
2011-09-29 16:00:00,2011-09-29,16,7358.9,Solar
2011-09-29 17:00:00,2011-09-29,17,4925.08,Solar
2011-09-29 18:00:00,2011-09-29,18,4520.4,Solar
2011-10-01 09:00:00,2011-10-01,9,21296.76,Solar
2011-10-01 10:00:00,2011-10-01,10,33924.02,Solar
2011-10-01 11:00:00,2011-10-01,11,42264.54,Solar
2011-10-01 12:00:00,2011-10-01,12,106584.4,Solar
2011-10-01 13:00:00,2011-10-01,13,152445.9,Solar
2011-10-01 14:00:00,2011-10-01,14,184550.96,Solar
2011-10-01 15:00:00,2011-10-01,15,177273.06,Solar
2011-10-01 16:00:00,2011-10-01,16,144860.8,Solar
2011-10-01 17:00:00,2011-10-01,17,75125.54,Solar
2011-10-01 18:00:00,2011-10-01,18,41836.66,Solar
2011-10-01 19:00:00,2011-10-01,19,4290.0070978,Solar
2011-10-02 08:00:00,2011-10-02,8,10309.784417,Solar
2011-10-02 09:00:00,2011-10-02,9,67175.9,Solar
2011-10-02 10:00:00,2011-10-02,10,124198.94,Solar
2011-10-02 11:00:00,2011-10-02,11,153084.88,Solar
2011-10-02 12:00:00,2011-10-02,12,183907.24,Solar
2011-10-02 13:00:00,2011-10-02,13,191245.08,Solar
2011-10-02 14:00:00,2011-10-02,14,188591.46,Solar
2011-10-02 15:00:00,2011-10-02,15,173169.1,Solar
2011-10-02 16:00:00,2011-10-02,16,145682.18,Solar
2011-10-02 17:00:00,2011-10-02,17,90067.3,Solar
2011-10-02 18:00:00,2011-10-02,18,21740.88,Solar
2011-10-03 09:00:00,2011-10-03,9,57042.1,Solar
2011-10-03 10:00:00,2011-10-03,10,118558.8,Solar
2011-10-03 11:00:00,2011-10-03,11,155269.58,Solar
2011-10-03 12:00:00,2011-10-03,12,178980.66,Solar
2011-10-03 13:00:00,2011-10-03,13,188108.46,Solar
2011-10-03 14:00:00,2011-10-03,14,181720.16,Solar
2011-10-03 15:00:00,2011-10-03,15,165235.48,Solar
2011-10-03 16:00:00,2011-10-03,16,137620.6,Solar
2011-10-03 17:00:00,2011-10-03,17,96310.32,Solar
2011-10-03 18:00:00,2011-10-03,18,37077.7,Solar
2011-10-04 08:00:00,2011-10-04,8,8862.7398669,Solar
2011-10-04 09:00:00,2011-10-04,9,58925.56,Solar
2011-10-04 10:00:00,2011-10-04,10,110027.44,Solar
2011-10-04 11:00:00,2011-10-04,11,144896.9,Solar
2011-10-04 12:00:00,2011-10-04,12,167680.06,Solar
2011-10-04 13:00:00,2011-10-04,13,176161.18,Solar
2011-10-04 14:00:00,2011-10-04,14,172268.84,Solar
2011-10-04 15:00:00,2011-10-04,15,156520.98,Solar
2011-10-04 16:00:00,2011-10-04,16,129626.74,Solar
2011-10-04 17:00:00,2011-10-04,17,88518.44,Solar
2011-10-04 18:00:00,2011-10-04,18,32893.76,Solar
2011-10-05 08:00:00,2011-10-05,8,5900.9603532,Solar
2011-10-05 09:00:00,2011-10-05,9,50196.08,Solar
2011-10-05 10:00:00,2011-10-05,10,106398.0,Solar
2011-10-05 11:00:00,2011-10-05,11,138984.3,Solar
2011-10-05 12:00:00,2011-10-05,12,125892.0,Solar
2011-10-05 13:00:00,2011-10-05,13,169536.36,Solar
2011-10-05 14:00:00,2011-10-05,14,165146.92,Solar
2011-10-05 15:00:00,2011-10-05,15,154675.46,Solar
2011-10-05 16:00:00,2011-10-05,16,130750.46,Solar
2011-10-05 17:00:00,2011-10-05,17,88060.82,Solar
2011-10-05 18:00:00,2011-10-05,18,32137.86,Solar
2011-10-06 08:00:00,2011-10-06,8,5825.2167463999995,Solar
2011-10-06 09:00:00,2011-10-06,9,54167.1,Solar
2011-10-06 10:00:00,2011-10-06,10,105282.56,Solar
2011-10-06 11:00:00,2011-10-06,11,141225.18,Solar
2011-10-06 12:00:00,2011-10-06,12,160188.56,Solar
2011-10-06 13:00:00,2011-10-06,13,166489.14,Solar
2011-10-06 14:00:00,2011-10-06,14,162607.0,Solar
2011-10-06 15:00:00,2011-10-06,15,148468.76,Solar
2011-10-06 16:00:00,2011-10-06,16,121313.9,Solar
2011-10-06 17:00:00,2011-10-06,17,81598.24,Solar
2011-10-06 18:00:00,2011-10-06,18,27219.08,Solar
2011-10-07 09:00:00,2011-10-07,9,52539.3,Solar
2011-10-07 10:00:00,2011-10-07,10,103294.66,Solar
2011-10-07 11:00:00,2011-10-07,11,138386.84,Solar
2011-10-07 12:00:00,2011-10-07,12,158646.18,Solar
2011-10-07 13:00:00,2011-10-07,13,166152.28,Solar
2011-10-07 14:00:00,2011-10-07,14,163796.82,Solar
2011-10-07 15:00:00,2011-10-07,15,147773.48,Solar
2011-10-07 16:00:00,2011-10-07,16,118603.0,Solar
2011-10-07 17:00:00,2011-10-07,17,70190.14,Solar
2011-10-07 18:00:00,2011-10-07,18,21868.72,Solar
2011-10-08 09:00:00,2011-10-08,9,54043.8,Solar
2011-10-08 10:00:00,2011-10-08,10,105940.26,Solar
2011-10-08 11:00:00,2011-10-08,11,142027.46,Solar
2011-10-08 12:00:00,2011-10-08,12,162726.12,Solar
2011-10-08 13:00:00,2011-10-08,13,169830.34,Solar
2011-10-08 14:00:00,2011-10-08,14,165662.24,Solar
2011-10-08 15:00:00,2011-10-08,15,149592.02,Solar
2011-10-08 16:00:00,2011-10-08,16,123527.72,Solar
2011-10-08 17:00:00,2011-10-08,17,84042.76,Solar
2011-10-08 18:00:00,2011-10-08,18,28088.58,Solar
2011-10-09 09:00:00,2011-10-09,9,52054.76,Solar
2011-10-09 10:00:00,2011-10-09,10,101288.16,Solar
2011-10-09 11:00:00,2011-10-09,11,136627.26,Solar
2011-10-09 12:00:00,2011-10-09,12,157720.84,Solar
2011-10-09 13:00:00,2011-10-09,13,164697.22,Solar
2011-10-09 14:00:00,2011-10-09,14,163340.4,Solar
2011-10-09 15:00:00,2011-10-09,15,148204.1,Solar
2011-10-09 16:00:00,2011-10-09,16,119195.3,Solar
2011-10-09 17:00:00,2011-10-09,17,79901.26,Solar
2011-10-09 18:00:00,2011-10-09,18,25389.3,Solar
2011-10-10 09:00:00,2011-10-10,9,27420.76,Solar
2011-10-10 10:00:00,2011-10-10,10,70113.34,Solar
2011-10-10 11:00:00,2011-10-10,11,53993.38,Solar
2011-10-10 12:00:00,2011-10-10,12,89870.58,Solar
2011-10-10 13:00:00,2011-10-10,13,82284.88,Solar
2011-10-10 14:00:00,2011-10-10,14,92538.54,Solar
2011-10-10 15:00:00,2011-10-10,15,110845.56,Solar
2011-10-10 16:00:00,2011-10-10,16,118463.06,Solar
2011-10-10 17:00:00,2011-10-10,17,81866.22,Solar
2011-10-10 18:00:00,2011-10-10,18,24127.94,Solar
2011-10-11 09:00:00,2011-10-11,9,55485.14,Solar
2011-10-11 10:00:00,2011-10-11,10,74627.8,Solar
2011-10-11 11:00:00,2011-10-11,11,106710.58,Solar
2011-10-11 12:00:00,2011-10-11,12,139750.36,Solar
2011-10-11 13:00:00,2011-10-11,13,150576.72,Solar
2011-10-11 14:00:00,2011-10-11,14,150486.04,Solar
2011-10-11 15:00:00,2011-10-11,15,145174.42,Solar
2011-10-11 16:00:00,2011-10-11,16,109768.72,Solar
2011-10-11 17:00:00,2011-10-11,17,77224.48,Solar
2011-10-11 18:00:00,2011-10-11,18,28648.44,Solar
2011-10-12 09:00:00,2011-10-12,9,16773.84,Solar
2011-10-12 10:00:00,2011-10-12,10,31299.4,Solar
2011-10-12 11:00:00,2011-10-12,11,57509.2,Solar
2011-10-12 12:00:00,2011-10-12,12,97891.28,Solar
2011-10-12 13:00:00,2011-10-12,13,110350.76,Solar
2011-10-12 14:00:00,2011-10-12,14,72669.48,Solar
2011-10-12 15:00:00,2011-10-12,15,68791.2,Solar
2011-10-12 16:00:00,2011-10-12,16,61364.9,Solar
2011-10-12 17:00:00,2011-10-12,17,33955.56,Solar
2011-10-12 18:00:00,2011-10-12,18,19613.3,Solar
2011-10-13 09:00:00,2011-10-13,9,9397.06,Solar
2011-10-13 10:00:00,2011-10-13,10,27220.18,Solar
2011-10-13 11:00:00,2011-10-13,11,50766.44,Solar
2011-10-13 12:00:00,2011-10-13,12,57247.64,Solar
2011-10-13 13:00:00,2011-10-13,13,106140.3,Solar
2011-10-13 14:00:00,2011-10-13,14,88658.32,Solar
2011-10-13 15:00:00,2011-10-13,15,46718.3,Solar
2011-10-13 16:00:00,2011-10-13,16,44317.28,Solar
2011-10-13 17:00:00,2011-10-13,17,20411.38,Solar
2011-10-13 18:00:00,2011-10-13,18,10161.54,Solar
2011-10-14 09:00:00,2011-10-14,9,12600.74,Solar
2011-10-14 10:00:00,2011-10-14,10,29145.28,Solar
2011-10-14 11:00:00,2011-10-14,11,36835.92,Solar
2011-10-14 12:00:00,2011-10-14,12,42060.34,Solar
2011-10-14 13:00:00,2011-10-14,13,44375.5,Solar
2011-10-14 14:00:00,2011-10-14,14,27627.34,Solar
2011-10-14 15:00:00,2011-10-14,15,18029.28,Solar
2011-10-14 16:00:00,2011-10-14,16,16413.66,Solar
2011-10-14 17:00:00,2011-10-14,17,13628.12,Solar
2011-10-14 18:00:00,2011-10-14,18,2767.96,Solar
2011-10-15 09:00:00,2011-10-15,9,8629.56,Solar
2011-10-15 10:00:00,2011-10-15,10,26015.28,Solar
2011-10-15 11:00:00,2011-10-15,11,30404.76,Solar
2011-10-15 12:00:00,2011-10-15,12,32703.82,Solar
2011-10-15 13:00:00,2011-10-15,13,45461.5,Solar
2011-10-15 14:00:00,2011-10-15,14,140567.22,Solar
2011-10-15 15:00:00,2011-10-15,15,165693.38,Solar
2011-10-15 16:00:00,2011-10-15,16,107290.06,Solar
2011-10-15 17:00:00,2011-10-15,17,52002.24,Solar
2011-10-15 18:00:00,2011-10-15,18,20650.72,Solar
2011-10-16 09:00:00,2011-10-16,9,5161.44,Solar
2011-10-16 10:00:00,2011-10-16,10,15220.22,Solar
2011-10-16 11:00:00,2011-10-16,11,53063.28,Solar
2011-10-16 12:00:00,2011-10-16,12,70433.92,Solar
2011-10-16 13:00:00,2011-10-16,13,73521.56,Solar
2011-10-16 14:00:00,2011-10-16,14,117826.14,Solar
2011-10-16 15:00:00,2011-10-16,15,115503.86,Solar
2011-10-16 16:00:00,2011-10-16,16,115546.14,Solar
2011-10-16 17:00:00,2011-10-16,17,79075.82,Solar
2011-10-16 18:00:00,2011-10-16,18,25002.0,Solar
2011-10-17 09:00:00,2011-10-17,9,53227.9,Solar
2011-10-17 10:00:00,2011-10-17,10,112455.6,Solar
2011-10-17 11:00:00,2011-10-17,11,151646.46,Solar
2011-10-17 12:00:00,2011-10-17,12,177384.28,Solar
2011-10-17 13:00:00,2011-10-17,13,186159.52,Solar
2011-10-17 14:00:00,2011-10-17,14,181481.14,Solar
2011-10-17 15:00:00,2011-10-17,15,163839.2,Solar
2011-10-17 16:00:00,2011-10-17,16,134017.1,Solar
2011-10-17 17:00:00,2011-10-17,17,86100.28,Solar
2011-10-17 18:00:00,2011-10-17,18,22315.42,Solar
2011-10-18 09:00:00,2011-10-18,9,34704.42,Solar
2011-10-18 10:00:00,2011-10-18,10,65443.02,Solar
2011-10-18 11:00:00,2011-10-18,11,80388.76,Solar
2011-10-18 12:00:00,2011-10-18,12,90102.8,Solar
2011-10-18 13:00:00,2011-10-18,13,79149.7,Solar
2011-10-18 14:00:00,2011-10-18,14,42827.2,Solar
2011-10-18 15:00:00,2011-10-18,15,19734.6,Solar
2011-10-18 16:00:00,2011-10-18,16,16583.52,Solar
2011-10-18 17:00:00,2011-10-18,17,7364.52,Solar
2011-10-18 18:00:00,2011-10-18,18,1908.3352029,Solar
2011-10-19 10:00:00,2011-10-19,10,1680.9,Solar
2011-10-19 11:00:00,2011-10-19,11,3247.92,Solar
2011-10-19 12:00:00,2011-10-19,12,6748.04,Solar
2011-10-19 13:00:00,2011-10-19,13,5592.6,Solar
2011-10-19 14:00:00,2011-10-19,14,3623.0,Solar
2011-10-19 15:00:00,2011-10-19,15,4053.02,Solar
2011-10-19 16:00:00,2011-10-19,16,3896.94,Solar
2011-10-20 10:00:00,2011-10-20,10,9918.62,Solar
2011-10-20 11:00:00,2011-10-20,11,16692.5,Solar
2011-10-20 12:00:00,2011-10-20,12,26382.18,Solar
2011-10-20 13:00:00,2011-10-20,13,24669.8,Solar
2011-10-20 14:00:00,2011-10-20,14,22150.52,Solar
2011-10-20 15:00:00,2011-10-20,15,19592.52,Solar
2011-10-20 16:00:00,2011-10-20,16,16368.6,Solar
2011-10-20 17:00:00,2011-10-20,17,7704.74,Solar
2011-10-21 09:00:00,2011-10-21,9,9388.6,Solar
2011-10-21 10:00:00,2011-10-21,10,11942.88,Solar
2011-10-21 11:00:00,2011-10-21,11,17650.9,Solar
2011-10-21 12:00:00,2011-10-21,12,19699.62,Solar
2011-10-21 13:00:00,2011-10-21,13,21999.5,Solar
2011-10-21 14:00:00,2011-10-21,14,26860.3,Solar
2011-10-21 15:00:00,2011-10-21,15,35077.78,Solar
2011-10-21 16:00:00,2011-10-21,16,28436.4,Solar
2011-10-21 17:00:00,2011-10-21,17,17102.66,Solar
2011-10-21 18:00:00,2011-10-21,18,5606.18,Solar
2011-10-22 09:00:00,2011-10-22,9,42710.6,Solar
2011-10-22 10:00:00,2011-10-22,10,76453.3,Solar
2011-10-22 11:00:00,2011-10-22,11,107759.0,Solar
2011-10-22 12:00:00,2011-10-22,12,152075.6,Solar
2011-10-22 13:00:00,2011-10-22,13,171733.14,Solar
2011-10-22 14:00:00,2011-10-22,14,157639.3,Solar
2011-10-22 15:00:00,2011-10-22,15,120855.88,Solar
2011-10-22 16:00:00,2011-10-22,16,104056.94,Solar
2011-10-22 17:00:00,2011-10-22,17,55456.46,Solar
2011-10-22 18:00:00,2011-10-22,18,18032.88,Solar
2011-10-23 09:00:00,2011-10-23,9,35775.72,Solar
2011-10-23 10:00:00,2011-10-23,10,98201.2,Solar
2011-10-23 11:00:00,2011-10-23,11,136681.88,Solar
2011-10-23 12:00:00,2011-10-23,12,159735.92,Solar
2011-10-23 13:00:00,2011-10-23,13,166712.74,Solar
2011-10-23 14:00:00,2011-10-23,14,152005.1,Solar
2011-10-23 15:00:00,2011-10-23,15,147509.28,Solar
2011-10-23 16:00:00,2011-10-23,16,107769.42,Solar
2011-10-23 17:00:00,2011-10-23,17,66430.84,Solar
2011-10-23 18:00:00,2011-10-23,18,11142.12,Solar
2011-10-24 09:00:00,2011-10-24,9,46376.76,Solar
2011-10-24 10:00:00,2011-10-24,10,107219.94,Solar
2011-10-24 11:00:00,2011-10-24,11,147440.04,Solar
2011-10-24 12:00:00,2011-10-24,12,170500.88,Solar
2011-10-24 13:00:00,2011-10-24,13,142801.84,Solar
2011-10-24 14:00:00,2011-10-24,14,102440.2,Solar
2011-10-24 15:00:00,2011-10-24,15,161229.3,Solar
2011-10-24 16:00:00,2011-10-24,16,131538.36,Solar
2011-10-24 17:00:00,2011-10-24,17,84290.56,Solar
2011-10-24 18:00:00,2011-10-24,18,19307.3,Solar
2011-10-25 10:00:00,2011-10-25,10,3371.78,Solar
2011-10-25 11:00:00,2011-10-25,11,6081.9,Solar
2011-10-25 12:00:00,2011-10-25,12,18840.72,Solar
2011-10-25 13:00:00,2011-10-25,13,14620.4,Solar
2011-10-25 14:00:00,2011-10-25,14,8474.36,Solar
2011-10-25 15:00:00,2011-10-25,15,17626.2,Solar
2011-10-25 16:00:00,2011-10-25,16,11594.8,Solar
2011-10-25 17:00:00,2011-10-25,17,6207.28,Solar
2011-10-26 10:00:00,2011-10-26,10,5292.26,Solar
2011-10-26 11:00:00,2011-10-26,11,10307.68,Solar
2011-10-26 12:00:00,2011-10-26,12,16286.52,Solar
2011-10-26 13:00:00,2011-10-26,13,22308.14,Solar
2011-10-26 14:00:00,2011-10-26,14,14614.24,Solar
2011-10-26 15:00:00,2011-10-26,15,11240.44,Solar
2011-10-26 16:00:00,2011-10-26,16,10154.14,Solar
2011-10-26 17:00:00,2011-10-26,17,5389.38,Solar
2011-10-27 09:00:00,2011-10-27,9,4649.26,Solar
2011-10-27 10:00:00,2011-10-27,10,14996.62,Solar
2011-10-27 11:00:00,2011-10-27,11,26553.44,Solar
2011-10-27 12:00:00,2011-10-27,12,34803.28,Solar
2011-10-27 13:00:00,2011-10-27,13,52768.86,Solar
2011-10-27 14:00:00,2011-10-27,14,75320.34,Solar
2011-10-27 15:00:00,2011-10-27,15,145241.34,Solar
2011-10-27 16:00:00,2011-10-27,16,77662.14,Solar
2011-10-27 17:00:00,2011-10-27,17,28867.06,Solar
2011-10-27 18:00:00,2011-10-27,18,2709.06,Solar
2011-10-28 09:00:00,2011-10-28,9,39438.3,Solar
2011-10-28 10:00:00,2011-10-28,10,106184.44,Solar
2011-10-28 11:00:00,2011-10-28,11,115600.32,Solar
2011-10-28 12:00:00,2011-10-28,12,73260.02,Solar
2011-10-28 13:00:00,2011-10-28,13,112892.54,Solar
2011-10-28 14:00:00,2011-10-28,14,117183.3,Solar
2011-10-28 15:00:00,2011-10-28,15,117951.98,Solar
2011-10-28 16:00:00,2011-10-28,16,83212.04,Solar
2011-10-28 17:00:00,2011-10-28,17,20347.44,Solar
2011-10-28 18:00:00,2011-10-28,18,7168.94,Solar
2011-10-29 09:00:00,2011-10-29,9,7212.250370300001,Solar
2011-10-29 10:00:00,2011-10-29,10,3037.6053859000003,Solar
2011-10-29 11:00:00,2011-10-29,11,22437.48,Solar
2011-10-29 12:00:00,2011-10-29,12,55218.7,Solar
2011-10-29 13:00:00,2011-10-29,13,50086.26,Solar
2011-10-29 14:00:00,2011-10-29,14,88388.9,Solar
2011-10-29 15:00:00,2011-10-29,15,71500.14,Solar
2011-10-29 16:00:00,2011-10-29,16,14937.46,Solar
2011-10-29 17:00:00,2011-10-29,17,33866.44,Solar
2011-10-29 18:00:00,2011-10-29,18,14658.18,Solar
2011-10-30 09:00:00,2011-10-30,9,15124.6,Solar
2011-10-30 10:00:00,2011-10-30,10,62424.14,Solar
2011-10-30 11:00:00,2011-10-30,11,110244.56,Solar
2011-10-30 12:00:00,2011-10-30,12,82018.24,Solar
2011-10-30 13:00:00,2011-10-30,13,103113.26,Solar
2011-10-30 14:00:00,2011-10-30,14,78271.56,Solar
2011-10-30 15:00:00,2011-10-30,15,50737.06,Solar
2011-10-30 16:00:00,2011-10-30,16,26751.3,Solar
2011-10-30 17:00:00,2011-10-30,17,10001.94,Solar
2011-10-30 18:00:00,2011-10-30,18,2082.92,Solar
2011-10-31 09:00:00,2011-10-31,9,9172.02,Solar
2011-10-31 10:00:00,2011-10-31,10,53321.36,Solar
2011-10-31 11:00:00,2011-10-31,11,89993.9,Solar
2011-10-31 12:00:00,2011-10-31,12,116445.42,Solar
2011-10-31 13:00:00,2011-10-31,13,164591.48,Solar
2011-10-31 14:00:00,2011-10-31,14,96956.74,Solar
2011-10-31 15:00:00,2011-10-31,15,48568.2,Solar
2011-10-31 16:00:00,2011-10-31,16,12925.26,Solar
2011-10-31 17:00:00,2011-10-31,17,15622.54,Solar
2011-10-31 18:00:00,2011-10-31,18,8241.54,Solar
2011-11-01 09:00:00,2011-11-01,9,30807.58,Solar
2011-11-01 10:00:00,2011-11-01,10,90749.14,Solar
2011-11-01 11:00:00,2011-11-01,11,128309.14,Solar
2011-11-01 12:00:00,2011-11-01,12,150390.7,Solar
2011-11-01 13:00:00,2011-11-01,13,140951.26,Solar
2011-11-01 14:00:00,2011-11-01,14,130266.78,Solar
2011-11-01 15:00:00,2011-11-01,15,132106.44,Solar
2011-11-01 16:00:00,2011-11-01,16,118996.18,Solar
2011-11-01 17:00:00,2011-11-01,17,69058.48,Solar
2011-11-01 18:00:00,2011-11-01,18,10437.42,Solar
2011-11-02 09:00:00,2011-11-02,9,12043.48,Solar
2011-11-02 10:00:00,2011-11-02,10,33533.32,Solar
2011-11-02 11:00:00,2011-11-02,11,111087.0,Solar
2011-11-02 12:00:00,2011-11-02,12,108521.94,Solar
2011-11-02 13:00:00,2011-11-02,13,149115.68,Solar
2011-11-02 14:00:00,2011-11-02,14,89212.86,Solar
2011-11-02 15:00:00,2011-11-02,15,78474.84,Solar
2011-11-02 16:00:00,2011-11-02,16,86355.62,Solar
2011-11-02 17:00:00,2011-11-02,17,19341.44,Solar
2011-11-03 10:00:00,2011-11-03,10,5303.2,Solar
2011-11-03 11:00:00,2011-11-03,11,16106.8,Solar
2011-11-03 12:00:00,2011-11-03,12,24670.6,Solar
2011-11-03 13:00:00,2011-11-03,13,30447.8,Solar
2011-11-03 14:00:00,2011-11-03,14,20076.64,Solar
2011-11-03 15:00:00,2011-11-03,15,31640.66,Solar
2011-11-03 16:00:00,2011-11-03,16,23386.5,Solar
2011-11-03 17:00:00,2011-11-03,17,42243.06,Solar
2011-11-03 18:00:00,2011-11-03,18,7066.7964241,Solar
2011-11-04 09:00:00,2011-11-04,9,33106.82,Solar
2011-11-04 10:00:00,2011-11-04,10,101450.26,Solar
2011-11-04 11:00:00,2011-11-04,11,142425.7,Solar
2011-11-04 12:00:00,2011-11-04,12,159307.92,Solar
2011-11-04 13:00:00,2011-11-04,13,116724.12,Solar
2011-11-04 14:00:00,2011-11-04,14,144750.3,Solar
2011-11-04 15:00:00,2011-11-04,15,131951.22,Solar
